#{"t_start": 1565937205.1020954, "env_id": null}
r,l,t
835.019582,1000,26123.408314
921.946566,1000,26123.40855
684.853262,1000,26140.176777
821.983623,1000,26140.179596
695.770641,1000,26140.179816
502.721555,1000,26140.180341
620.93826,1000,26140.180394
968.591714,1000,26140.180859
869.240644,1000,26140.180925
627.876186,1000,26140.184944
542.85113,1000,26159.200422
786.919882,1000,26159.201208
858.730882,1000,26159.2013
774.719617,1000,26159.201661
671.048245,1000,26159.201716
929.323525,1000,26159.20173
723.94727,1000,26159.201789
873.657349,1000,26159.201936
889.828497,1000,26176.145587
676.943225,1000,26176.145882
750.845739,1000,26176.145988
760.758802,1000,26176.146163
666.085639,1000,26176.146399
744.964207,1000,26176.14645
810.294085,1000,26176.146843
812.345952,1000,26176.147224
817.647375,1000,26192.844806
891.411744,1000,26192.846154
743.889043,1000,26192.846209
760.325223,1000,26192.846253
712.280325,1000,26192.846475
816.332585,1000,26192.846904
792.429211,1000,26192.847064
785.571519,1000,26192.848815
530.955605,1000,26210.462047
685.411574,1000,26210.463082
621.440967,1000,26210.463495
679.51986,1000,26210.463968
624.137381,1000,26210.464507
648.63909,1000,26210.464538
669.407177,1000,26210.464813
560.099168,1000,26210.469211
851.582685,1000,26228.067462
751.870847,1000,26228.070175
831.098647,1000,26228.070287
786.575668,1000,26228.07033
826.268955,1000,26228.070642
834.176576,1000,26228.070696
924.336695,1000,26228.071066
942.28203,1000,26228.080096
761.387011,1000,26244.87518
887.975005,1000,26244.878298
679.508873,1000,26244.878381
750.877241,1000,26244.878605
876.331653,1000,26244.878625
880.926228,1000,26244.878683
912.158857,1000,26244.878804
495.822071,1000,26244.885219
957.942814,1000,26261.64351
890.542427,1000,26261.645927
874.016507,1000,26261.646064
802.163109,1000,26261.646122
928.036305,1000,26261.64617
764.728453,1000,26261.646437
882.812161,1000,26261.646809
884.119652,1000,26261.653157
737.246016,1000,26278.225206
901.093452,1000,26278.226472
736.275252,1000,26278.226491
640.962375,1000,26278.226655
818.065143,1000,26278.226764
972.151055,1000,26278.226765
882.192899,1000,26278.226938
717.393226,1000,26278.228511
821.65518,1000,26294.942175
886.537424,1000,26294.942258
934.861401,1000,26294.942512
862.843098,1000,26294.942551
833.254058,1000,26294.942606
907.834042,1000,26294.942611
842.555063,1000,26294.942758
918.403393,1000,26294.942807
727.411839,1000,26312.176917
791.72202,1000,26312.178534
696.053559,1000,26312.179214
761.734367,1000,26312.181207
786.527951,1000,26312.181281
832.14107,1000,26312.182104
664.73485,1000,26312.182412
845.489657,1000,26312.184735
662.796509,1000,26328.962291
682.432549,1000,26328.962652
657.422492,1000,26328.962712
739.307765,1000,26328.962726
822.455509,1000,26328.963224
924.353481,1000,26328.963771
669.712904,1000,26328.963972
692.789384,1000,26328.964153
749.377735,1000,26346.739272
557.10416,1000,26346.739987
732.337027,1000,26346.740834
821.158166,1000,26346.741293
658.748305,1000,26346.741379
770.89469,1000,26346.742146
900.675198,1000,26346.7433
680.981155,1000,26346.744647
899.419918,1000,26363.922344
934.881931,1000,26363.924628
912.878363,1000,26363.924645
790.256762,1000,26363.924967
922.555807,1000,26363.925257
863.174396,1000,26363.925328
697.2902,1000,26363.925561
759.704,1000,26363.929239
743.539165,1000,26380.974321
948.416486,1000,26380.974685
940.279914,1000,26380.974856
796.018898,1000,26380.974863
677.327495,1000,26380.974958
751.435072,1000,26380.97498
701.119623,1000,26380.975128
923.663595,1000,26380.975426
754.647276,1000,26397.18395
893.007424,1000,26397.184064
878.942526,1000,26397.184116
688.200838,1000,26397.184302
774.260086,1000,26397.18433
916.09439,1000,26397.184546
812.010386,1000,26397.184627
809.32009,1000,26397.184933
603.029683,1000,26414.837906
617.475454,1000,26414.839774
330.522335,1000,26414.839841
754.868547,1000,26414.840597
800.526352,1000,26414.841024
858.056651,1000,26414.841643
698.118127,1000,26414.842755
811.626919,1000,26414.84945
353.347644,1000,26431.531093
910.98024,1000,26431.531851
751.845801,1000,26431.531903
926.925943,1000,26431.532002
838.665079,1000,26431.532027
830.49479,1000,26431.532267
932.024739,1000,26431.532894
839.376504,1000,26431.533031
798.139073,1000,26448.328891
913.657515,1000,26448.328891
838.525475,1000,26448.329211
843.741438,1000,26448.329398
857.299212,1000,26448.329526
809.427176,1000,26448.329662
825.670393,1000,26448.329974
949.648256,1000,26448.330247
646.278633,1000,26466.065027
942.362192,1000,26466.065032
919.919787,1000,26466.065305
643.852726,1000,26466.065505
864.352566,1000,26466.065595
942.59639,1000,26466.065983
721.911087,1000,26466.067929
719.300178,1000,26466.069488
634.716802,1000,26482.949063
518.693337,1000,26482.951869
525.790799,1000,26482.951892
927.978732,1000,26482.95283
668.429936,1000,26482.952843
855.818862,1000,26482.953226
938.255513,1000,26482.953311
794.237034,1000,26482.957766
812.105415,1000,26499.255548
671.262686,1000,26499.25845
718.502296,1000,26499.258785
765.512274,1000,26499.258843
647.407085,1000,26499.258969
928.068956,1000,26499.258996
929.06443,1000,26499.259056
920.233071,1000,26499.268928
622.828329,1000,26516.669572
590.154196,1000,26516.669707
680.839477,1000,26516.669707
698.143289,1000,26516.669998
603.622403,1000,26516.670074
589.832203,1000,26516.670167
861.156654,1000,26516.670943
610.141565,1000,26516.673185
705.473655,1000,26534.138302
693.819575,1000,26534.139258
792.607243,1000,26534.139445
738.590382,1000,26534.139739
600.939118,1000,26534.140074
714.165129,1000,26534.140107
735.588649,1000,26534.140588
673.193577,1000,26534.140637
225.759478,1000,26550.806871
847.209453,1000,26550.808988
724.35573,1000,26550.809269
940.616907,1000,26550.809316
810.031488,1000,26550.809403
753.15483,1000,26550.809671
767.20411,1000,26550.809925
863.695844,1000,26550.812153
629.77971,1000,26568.574302
591.434774,1000,26568.574758
488.770481,1000,26568.575405
520.64964,1000,26568.575405
587.516666,1000,26568.575654
604.906577,1000,26568.575877
523.94767,1000,26568.576943
645.616658,1000,26568.580774
921.317511,1000,26584.676005
750.438526,1000,26584.676818
937.024522,1000,26584.676857
936.770683,1000,26584.676897
853.503165,1000,26584.676971
884.093215,1000,26584.677021
479.527266,1000,26584.677271
958.173339,1000,26584.681972
704.196223,1000,26602.218428
605.572542,1000,26602.219238
829.524408,1000,26602.220057
834.787149,1000,26602.220124
852.875825,1000,26602.220149
801.417918,1000,26602.220544
873.814536,1000,26602.220821
929.815733,1000,26602.222174
542.067868,1000,26619.373615
355.971858,1000,26619.375245
543.831792,1000,26619.375328
567.075511,1000,26619.375415
844.784157,1000,26619.37662
810.830954,1000,26619.37667
863.924608,1000,26619.377408
747.210594,1000,26619.385763
894.945723,1000,26636.951307
855.1911,1000,26636.953335
763.761294,1000,26636.953657
899.984474,1000,26636.953989
886.196102,1000,26636.954059
764.454218,1000,26636.954354
687.67865,1000,26636.955805
1000.243857,1000,26636.961882
686.006902,1000,26655.780784
729.051761,1000,26655.781193
847.953801,1000,26655.78123
700.512676,1000,26655.781412
686.368783,1000,26655.781412
629.216444,1000,26655.781483
855.560104,1000,26655.78197
800.891852,1000,26655.786277
653.991243,1000,26672.690769
709.187032,1000,26672.692953
479.863859,1000,26672.693096
739.957397,1000,26672.693264
740.813208,1000,26672.693381
705.858381,1000,26672.69365
909.699108,1000,26672.694587
889.293447,1000,26672.698223
940.529713,1000,26689.820025
692.530869,1000,26689.821687
919.631261,1000,26689.822259
920.381296,1000,26689.823042
711.607041,1000,26689.823338
900.220221,1000,26689.823344
888.870903,1000,26689.8249
942.188679,1000,26689.829276
968.775445,1000,26706.473412
890.284537,1000,26706.474339
906.26206,1000,26706.474419
680.126254,1000,26706.474529
820.81872,1000,26706.474646
929.883376,1000,26706.474682
763.437631,1000,26706.475025
881.221141,1000,26706.476288
796.366078,1000,26723.001223
724.312438,1000,26723.004294
864.84362,1000,26723.004426
802.879565,1000,26723.004645
902.175058,1000,26723.004645
759.740412,1000,26723.005037
849.136737,1000,26723.005166
890.170985,1000,26723.013134
704.320335,1000,26740.756317
751.27074,1000,26740.758345
631.992936,1000,26740.758359
740.284191,1000,26740.758388
869.959,1000,26740.758446
702.028803,1000,26740.758514
837.396119,1000,26740.759039
817.316363,1000,26740.765237
787.864801,1000,26757.535961
887.794413,1000,26757.539226
953.950208,1000,26757.539268
706.161103,1000,26757.539303
1000.739163,1000,26757.539566
821.976,1000,26757.539901
879.948933,1000,26757.540999
905.392146,1000,26757.544672
888.824845,1000,26773.629396
705.022103,1000,26773.631696
872.28257,1000,26773.63182
904.391476,1000,26773.632146
891.562335,1000,26773.632188
774.339684,1000,26773.632231
800.130988,1000,26773.632263
652.324672,1000,26773.636676
897.617561,1000,26790.343078
612.304098,1000,26790.344429
662.163818,1000,26790.34474
867.645734,1000,26790.344775
932.763125,1000,26790.344864
892.32649,1000,26790.345581
930.356343,1000,26790.345683
913.606221,1000,26790.348573
638.644835,1000,26809.145607
775.689989,1000,26809.145959
791.263645,1000,26809.146226
669.504558,1000,26809.14649
644.450495,1000,26809.146514
749.828242,1000,26809.146515
737.433299,1000,26809.147724
871.356578,1000,26809.148107
552.38205,1000,26825.771972
937.629965,1000,26825.775645
900.102617,1000,26825.775662
674.589258,1000,26825.776161
761.578844,1000,26825.776289
707.236044,1000,26825.776499
999.388975,1000,26825.777344
881.770185,1000,26825.78047
814.23353,1000,26843.277968
767.740037,1000,26843.280992
850.905202,1000,26843.281237
950.592864,1000,26843.281455
768.51768,1000,26843.281739
773.73311,1000,26843.281889
839.148729,1000,26843.281944
764.012564,1000,26843.288847
893.682216,1000,26860.092042
697.115585,1000,26860.093987
660.801004,1000,26860.094621
697.973402,1000,26860.095068
982.131525,1000,26860.0951
666.414336,1000,26860.095834
811.471334,1000,26860.095996
950.808016,1000,26860.104257
659.335582,1000,26877.0951
645.178098,1000,26877.095145
742.888379,1000,26877.095343
916.770567,1000,26877.095613
865.290409,1000,26877.09567
933.531968,1000,26877.096585
588.459933,1000,26877.097417
958.67597,1000,26877.097682
798.027934,1000,26895.491373
771.749241,1000,26895.494426
560.817397,1000,26895.494493
787.042488,1000,26895.494889
804.046334,1000,26895.495257
888.140046,1000,26895.497473
787.410167,1000,26895.499385
413.204015,1000,26895.500324
974.3422,1000,26912.168665
649.571328,1000,26912.169853
830.528287,1000,26912.169891
700.710195,1000,26912.170345
757.034133,1000,26912.170539
923.502093,1000,26912.170652
976.510121,1000,26912.170675
966.482299,1000,26912.180876
747.849677,1000,26930.27554
692.469287,1000,26930.275572
828.457362,1000,26930.275606
651.86288,1000,26930.275931
748.080088,1000,26930.275945
818.155133,1000,26930.276188
736.13664,1000,26930.276312
854.220609,1000,26930.277379
941.316457,1000,26946.393239
781.061926,1000,26946.393288
852.749433,1000,26946.393773
913.82623,1000,26946.393834
563.671253,1000,26946.393955
880.75311,1000,26946.394277
930.329281,1000,26946.394486
903.767661,1000,26946.395132
619.646137,1000,26964.914418
868.069714,1000,26964.914999
942.931679,1000,26964.915533
846.365774,1000,26964.915968
984.38472,1000,26964.917496
965.669275,1000,26964.917591
976.544542,1000,26964.91762
976.657021,1000,26964.919661
759.076747,1000,26982.327539
719.175393,1000,26982.329377
914.382288,1000,26982.329691
716.398685,1000,26982.329803
867.211608,1000,26982.330267
776.140773,1000,26982.3304
927.008535,1000,26982.330581
1000.194245,1000,26982.335076
844.545946,1000,27001.270981
792.329936,1000,27001.271083
804.105956,1000,27001.271708
879.476214,1000,27001.271766
946.348436,1000,27001.273148
896.128171,1000,27001.275571
954.366439,1000,27001.275693
731.994876,1000,27001.278201
913.321312,1000,27018.034855
642.533219,1000,27018.037621
1001.015408,1000,27018.037777
1083.334026,1000,27018.037848
1047.889669,1000,27018.037885
861.891725,1000,27018.038402
795.755946,1000,27018.039081
904.037336,1000,27018.045477
905.256578,1000,27035.407124
857.335569,1000,27035.410191
706.491716,1000,27035.410184
801.542763,1000,27035.410464
771.016663,1000,27035.410698
817.636238,1000,27035.410723
885.510459,1000,27035.41152
871.723536,1000,27035.41871
691.800152,1000,27051.366338
828.38365,1000,27051.368257
635.852937,1000,27051.368858
705.378006,1000,27051.368927
635.203072,1000,27051.369328
656.454449,1000,27051.37018
858.142282,1000,27051.370186
603.294103,1000,27051.371894
665.155197,1000,27068.997597
743.7853,1000,27068.997657
743.153459,1000,27068.998086
824.119987,1000,27068.998408
622.34675,1000,27068.998574
562.863654,1000,27068.999062
613.840958,1000,27069.001505
868.251138,1000,27069.001814
568.707062,1000,27085.906637
580.247662,1000,27085.907229
664.674426,1000,27085.907497
799.759163,1000,27085.907642
580.874477,1000,27085.907809
838.89691,1000,27085.907854
932.536865,1000,27085.90789
900.476788,1000,27085.908821
589.768083,1000,27102.716202
734.588685,1000,27102.716203
603.72588,1000,27102.716925
589.933429,1000,27102.717031
736.708551,1000,27102.717167
738.752539,1000,27102.717711
798.857902,1000,27102.717844
862.632169,1000,27102.720099
833.627226,1000,27120.022501
559.198057,1000,27120.022783
445.930839,1000,27120.022924
551.779534,1000,27120.023005
929.701234,1000,27120.025331
888.083023,1000,27120.025581
808.390318,1000,27120.027651
594.535697,1000,27120.028383
708.555525,1000,27135.99842
593.057563,1000,27135.998574
631.879478,1000,27135.998584
738.033251,1000,27135.999167
582.956146,1000,27135.999292
683.027522,1000,27135.999599
743.088566,1000,27136.000617
872.741401,1000,27136.000768
564.912595,1000,27152.358131
452.288964,1000,27152.358133
594.602435,1000,27152.358968
610.859461,1000,27152.359016
535.787332,1000,27152.359018
620.697319,1000,27152.359232
580.068742,1000,27152.359447
871.236293,1000,27152.359875
651.009806,1000,27169.437502
646.94788,1000,27169.43945
708.362779,1000,27169.439606
859.973619,1000,27169.440735
731.757851,1000,27169.440789
868.07329,1000,27169.441042
928.392639,1000,27169.441312
662.924993,1000,27169.445755
718.819218,1000,27186.136148
525.139441,1000,27186.136816
753.0448,1000,27186.136849
718.241048,1000,27186.137194
641.372653,1000,27186.137421
579.571372,1000,27186.137753
861.275261,1000,27186.138019
949.820765,1000,27186.138298
470.930066,1000,27203.158068
666.599537,1000,27203.160082
460.429993,1000,27203.160182
794.227827,1000,27203.16046
687.119802,1000,27203.160744
678.60692,1000,27203.160799
556.12349,1000,27203.161052
659.936602,1000,27203.163926
673.06832,1000,27220.017495
580.374282,1000,27220.020113
700.972782,1000,27220.020526
650.453452,1000,27220.020552
717.933898,1000,27220.020577
920.326571,1000,27220.022487
918.046419,1000,27220.022766
773.495121,1000,27220.030487
508.27223,1000,27237.217348
529.552022,1000,27237.220191
758.258559,1000,27237.220336
663.227935,1000,27237.22056
832.052153,1000,27237.220848
849.39837,1000,27237.221926
817.664842,1000,27237.222148
623.73773,1000,27237.228427
681.513469,1000,27254.593011
567.969009,1000,27254.594913
552.773068,1000,27254.595035
909.743097,1000,27254.596343
900.971225,1000,27254.597703
787.135011,1000,27254.597983
883.49092,1000,27254.598056
755.988645,1000,27254.600616
581.425185,1000,27271.439823
626.510813,1000,27271.443687
605.778356,1000,27271.44378
651.601419,1000,27271.444169
628.122704,1000,27271.44423
661.546949,1000,27271.444914
576.765027,1000,27271.44525
606.229753,1000,27271.448925
593.458343,1000,27288.89562
646.037622,1000,27288.895655
716.16984,1000,27288.895929
591.678776,1000,27288.896083
640.928196,1000,27288.897059
649.04987,1000,27288.897262
866.975119,1000,27288.898063
641.244105,1000,27288.898093
654.057072,1000,27305.80878
633.240647,1000,27305.810758
628.393177,1000,27305.810791
582.334849,1000,27305.810809
525.522978,1000,27305.810928
460.941071,1000,27305.811567
452.727101,1000,27305.811748
601.990545,1000,27305.815854
608.596502,1000,27321.688008
573.893472,1000,27321.690141
621.48796,1000,27321.690445
682.208732,1000,27321.691062
811.149281,1000,27321.691187
629.185446,1000,27321.6917
574.342392,1000,27321.691957
676.821104,1000,27321.700112
625.305965,1000,27338.367174
669.840199,1000,27338.36718
575.055028,1000,27338.367522
784.120765,1000,27338.367652
792.297367,1000,27338.367712
816.7022,1000,27338.3678
899.461561,1000,27338.367817
602.857556,1000,27338.368187
635.418071,1000,27355.33512
614.21095,1000,27355.33524
689.15831,1000,27355.33524
695.84088,1000,27355.335327
653.754607,1000,27355.335779
590.543909,1000,27355.335916
631.039588,1000,27355.336718
662.354886,1000,27355.336918
598.297005,1000,27372.204945
639.226633,1000,27372.205291
656.980779,1000,27372.205416
899.268911,1000,27372.205666
937.637513,1000,27372.206049
683.888214,1000,27372.206242
907.816094,1000,27372.206357
624.368701,1000,27372.206416
549.682709,1000,27389.149744
731.793028,1000,27389.151632
647.545571,1000,27389.151628
638.107639,1000,27389.15222
583.067668,1000,27389.152315
616.16428,1000,27389.152431
737.503344,1000,27389.153008
697.468445,1000,27389.156871
616.426711,1000,27405.298503
699.816042,1000,27405.301505
820.747054,1000,27405.302481
912.54429,1000,27405.30284
707.475584,1000,27405.302883
854.792825,1000,27405.302987
657.012366,1000,27405.303214
932.219399,1000,27405.30893
614.927947,1000,27421.952216
512.584831,1000,27421.953235
709.608793,1000,27421.954127
859.033903,1000,27421.954201
681.039961,1000,27421.954665
611.057128,1000,27421.954734
894.890223,1000,27421.955434
605.053131,1000,27421.95593
541.53707,1000,27438.48244
633.047994,1000,27438.483072
546.858118,1000,27438.483111
642.946348,1000,27438.483149
840.456859,1000,27438.483353
611.186788,1000,27438.483543
658.820017,1000,27438.483951
853.832056,1000,27438.48428
709.393547,1000,27455.307218
695.985556,1000,27455.310371
683.207745,1000,27455.310452
856.431565,1000,27455.310491
944.771825,1000,27455.310668
904.290831,1000,27455.31188
825.597142,1000,27455.312064
781.536113,1000,27455.316711
670.917426,1000,27473.339794
631.329087,1000,27473.34028
662.305205,1000,27473.340793
740.523108,1000,27473.34091
482.711232,1000,27473.342064
923.436325,1000,27473.342271
914.157202,1000,27473.343476
907.972943,1000,27473.34512
869.859499,1000,27489.770441
686.264975,1000,27489.772317
818.999785,1000,27489.772345
880.947706,1000,27489.772928
873.724043,1000,27489.773253
693.366274,1000,27489.773334
859.252483,1000,27489.773918
607.761544,1000,27489.781084
829.844814,1000,27506.895042
816.878295,1000,27506.897851
685.797534,1000,27506.898482
762.4934,1000,27506.89886
935.256903,1000,27506.899014
896.943288,1000,27506.899431
657.030771,1000,27506.900555
986.950032,1000,27506.90608
864.834432,1000,27523.78728
710.549205,1000,27523.78772
844.157226,1000,27523.788099
670.238776,1000,27523.788366
719.889854,1000,27523.788368
690.409627,1000,27523.7888
561.691526,1000,27523.788825
919.568379,1000,27523.789
831.939163,1000,27541.396384
924.744186,1000,27541.396853
952.462246,1000,27541.397192
814.447068,1000,27541.397359
886.008427,1000,27541.397412
910.547199,1000,27541.397534
835.097214,1000,27541.398204
856.799286,1000,27541.39917
690.550156,1000,27558.444524
907.59131,1000,27558.445087
653.852883,1000,27558.445275
631.910473,1000,27558.445309
849.057981,1000,27558.445926
637.997387,1000,27558.446275
915.001809,1000,27558.446275
925.498408,1000,27558.44892
683.992436,1000,27576.881379
637.346172,1000,27576.881497
872.169433,1000,27576.881766
827.853403,1000,27576.881879
753.779669,1000,27576.881904
715.679841,1000,27576.882113
875.186508,1000,27576.882762
826.647643,1000,27576.885588
688.228693,1000,27592.87694
617.313143,1000,27592.879427
778.692992,1000,27592.879895
909.791568,1000,27592.880179
871.273749,1000,27592.880248
738.343405,1000,27592.880284
764.126864,1000,27592.880284
840.144839,1000,27592.893153
639.55874,1000,27609.547722
700.820456,1000,27609.550852
788.35971,1000,27609.551353
924.015772,1000,27609.551371
861.681027,1000,27609.551672
775.762832,1000,27609.5521
889.474436,1000,27609.552519
733.035102,1000,27609.556838
742.738926,1000,27626.997589
715.440634,1000,27626.997637
738.870999,1000,27626.997877
778.223849,1000,27626.998396
792.950514,1000,27626.998469
628.436436,1000,27626.998657
666.932401,1000,27626.999782
708.517351,1000,27627.001823
873.226285,1000,27644.245361
908.205387,1000,27644.246158
800.075681,1000,27644.246278
1015.021472,1000,27644.246298
846.280462,1000,27644.246524
999.868505,1000,27644.246753
799.742911,1000,27644.247303
1025.688066,1000,27644.249801
628.386394,1000,27661.667358
658.670149,1000,27661.667468
905.653484,1000,27661.667917
632.591513,1000,27661.66792
763.015334,1000,27661.667965
816.843896,1000,27661.668282
912.883376,1000,27661.668458
716.094671,1000,27661.669175
851.767208,1000,27679.051225
633.638683,1000,27679.054527
817.470413,1000,27679.054909
690.318394,1000,27679.055183
797.493054,1000,27679.055755
887.419491,1000,27679.056118
845.738331,1000,27679.05674
884.345695,1000,27679.062008
625.943175,1000,27695.571028
843.670789,1000,27695.57134
738.086898,1000,27695.571362
669.427788,1000,27695.571629
805.445543,1000,27695.571844
646.98789,1000,27695.571936
702.377317,1000,27695.572405
653.108724,1000,27695.572428
828.077779,1000,27712.522857
737.319167,1000,27712.522912
766.520453,1000,27712.522955
722.991698,1000,27712.523117
807.411588,1000,27712.523211
812.121041,1000,27712.523764
694.624568,1000,27712.523821
792.459848,1000,27712.524129
793.126679,1000,27729.121083
434.193128,1000,27729.122785
539.60054,1000,27729.122903
683.951012,1000,27729.123533
667.120698,1000,27729.123945
759.862273,1000,27729.124153
708.689122,1000,27729.124294
529.260042,1000,27729.127626
760.107845,1000,27745.767544
738.738507,1000,27745.771006
767.337682,1000,27745.771194
716.515129,1000,27745.771226
737.748085,1000,27745.771226
732.864674,1000,27745.771818
865.653177,1000,27745.771877
706.893198,1000,27745.776187
769.407057,1000,27763.510898
778.444848,1000,27763.513398
773.078633,1000,27763.5134
640.832193,1000,27763.513729
688.685662,1000,27763.513894
789.145949,1000,27763.514377
783.946732,1000,27763.515089
635.902025,1000,27763.518392
645.007495,1000,27780.454833
662.732239,1000,27780.455371
717.071855,1000,27780.45575
694.788354,1000,27780.455848
839.410308,1000,27780.455946
797.638907,1000,27780.456256
803.459035,1000,27780.456286
651.830202,1000,27780.456562
608.537932,1000,27797.571685
566.903665,1000,27797.571678
666.094022,1000,27797.57173
764.357042,1000,27797.571816
951.60191,1000,27797.572001
855.776108,1000,27797.572348
652.338346,1000,27797.572722
889.77036,1000,27797.573011
828.006094,1000,27813.993464
942.260694,1000,27813.996428
729.246028,1000,27813.996476
932.838653,1000,27813.996504
607.644889,1000,27813.996692
690.867667,1000,27813.996887
834.115287,1000,27813.997038
530.734687,1000,27814.005611
706.470831,1000,27831.192683
776.533487,1000,27831.194585
661.067859,1000,27831.195527
646.881719,1000,27831.1957
691.991892,1000,27831.195822
478.990991,1000,27831.19583
931.107545,1000,27831.197965
600.658327,1000,27831.202278
632.260717,1000,27847.827762
535.325327,1000,27847.827822
578.385486,1000,27847.82825
497.680028,1000,27847.828567
602.284284,1000,27847.828725
470.719843,1000,27847.829129
579.035665,1000,27847.829446
497.454815,1000,27847.8299
596.631776,1000,27864.386723
565.865939,1000,27864.388241
343.586959,1000,27864.388632
387.929752,1000,27864.388641
577.688272,1000,27864.389021
749.073688,1000,27864.389264
621.585117,1000,27864.392127
627.937471,1000,27864.397342
761.597769,1000,27881.511069
752.722195,1000,27881.512356
569.985135,1000,27881.512379
599.722634,1000,27881.51256
589.581444,1000,27881.512569
641.319821,1000,27881.513146
564.018228,1000,27881.514249
588.468611,1000,27881.517836
663.000823,1000,27899.188671
642.918521,1000,27899.188988
521.881892,1000,27899.188988
607.911169,1000,27899.189124
747.637824,1000,27899.18935
700.832513,1000,27899.189471
772.257333,1000,27899.18976
638.747139,1000,27899.189898
640.998767,1000,27915.789717
682.018319,1000,27915.789979
617.988876,1000,27915.789984
516.591283,1000,27915.790334
616.74851,1000,27915.790335
638.450562,1000,27915.790376
470.092774,1000,27915.790439
606.652524,1000,27915.790765
499.534572,1000,27933.254419
620.992039,1000,27933.256813
515.964898,1000,27933.256936
659.127438,1000,27933.256992
679.08128,1000,27933.257119
536.591561,1000,27933.257573
813.634015,1000,27933.257981
717.695253,1000,27933.261392
717.427995,1000,27949.679029
755.208811,1000,27949.681647
651.859683,1000,27949.681755
834.047638,1000,27949.681836
798.614735,1000,27949.682396
570.40538,1000,27949.682907
696.789844,1000,27949.683168
725.843495,1000,27949.689498
706.655049,1000,27966.715272
574.70499,1000,27966.717676
928.567979,1000,27966.717968
999.196949,1000,27966.718204
696.028668,1000,27966.718478
732.697169,1000,27966.71924
759.622372,1000,27966.720996
806.39617,1000,27966.729102
868.803871,1000,27984.612188
680.609146,1000,27984.61218
860.157729,1000,27984.612805
1000.975988,1000,27984.613125
869.287959,1000,27984.613146
1027.725513,1000,27984.613547
1010.681984,1000,27984.613925
855.983406,1000,27984.614135
976.379586,1000,28001.968137
759.9258,1000,28001.969679
746.704704,1000,28001.970181
782.462639,1000,28001.970213
954.49054,1000,28001.970455
886.379034,1000,28001.97114
854.848224,1000,28001.971925
881.336539,1000,28001.972665
910.141879,1000,28018.679156
669.605897,1000,28018.679453
898.674012,1000,28018.679462
907.538787,1000,28018.679478
814.005908,1000,28018.679789
620.278681,1000,28018.680093
974.163035,1000,28018.680332
807.093049,1000,28018.680714
713.584479,1000,28034.938089
823.494775,1000,28034.941143
759.473135,1000,28034.941187
918.342023,1000,28034.94151
760.774072,1000,28034.94171
953.119559,1000,28034.941767
920.260678,1000,28034.941847
839.609017,1000,28034.948499
781.238478,1000,28052.390471
791.545123,1000,28052.392258
864.018137,1000,28052.392597
947.214563,1000,28052.393072
985.606081,1000,28052.393131
883.448404,1000,28052.393265
976.623346,1000,28052.394772
932.84993,1000,28052.396526
675.390389,1000,28071.249007
596.700095,1000,28071.249229
745.831052,1000,28071.249304
372.77941,1000,28071.249658
730.3161,1000,28071.250714
808.466565,1000,28071.251468
849.663619,1000,28071.251538
806.854246,1000,28071.253022
798.40631,1000,28088.707304
937.032716,1000,28088.707546
831.85309,1000,28088.707568
837.594341,1000,28088.708039
792.785616,1000,28088.708092
889.681079,1000,28088.708468
845.969953,1000,28088.708965
1001.736925,1000,28088.709666
759.80047,1000,28105.82454
914.288708,1000,28105.824748
681.877242,1000,28105.824889
924.167371,1000,28105.825003
914.941019,1000,28105.825052
779.44328,1000,28105.825112
808.399103,1000,28105.82572
958.666238,1000,28105.825766
783.129505,1000,28122.642817
770.907167,1000,28122.645272
889.96423,1000,28122.645847
911.706089,1000,28122.645887
937.124813,1000,28122.645912
944.827175,1000,28122.646424
890.70886,1000,28122.647367
813.553512,1000,28122.652727
790.906622,1000,28139.254473
819.08518,1000,28139.254474
639.746721,1000,28139.254513
900.918699,1000,28139.254962
859.270153,1000,28139.255068
788.44011,1000,28139.255188
803.795649,1000,28139.255384
635.53895,1000,28139.256549
694.803084,1000,28155.873008
899.737365,1000,28155.873311
753.883704,1000,28155.873311
875.907906,1000,28155.87342
811.184951,1000,28155.873521
932.796671,1000,28155.873673
807.806208,1000,28155.874128
601.282404,1000,28155.874474
740.473058,1000,28172.345291
677.288887,1000,28172.347859
599.287937,1000,28172.348019
868.591716,1000,28172.348432
662.650991,1000,28172.348465
758.633912,1000,28172.348465
831.309709,1000,28172.348489
660.75506,1000,28172.356967
510.962468,1000,28189.795156
590.975961,1000,28189.795154
521.014059,1000,28189.7955
477.105867,1000,28189.795528
704.24231,1000,28189.79578
556.648859,1000,28189.795906
742.548127,1000,28189.796001
532.422512,1000,28189.797994
737.003451,1000,28206.695798
771.192824,1000,28206.697828
678.965581,1000,28206.698251
707.557974,1000,28206.698266
658.106552,1000,28206.69856
837.812885,1000,28206.698971
791.341246,1000,28206.69961
656.610753,1000,28206.708308
831.996969,1000,28223.105337
532.913132,1000,28223.108014
725.209068,1000,28223.108579
792.979611,1000,28223.10863
813.472086,1000,28223.108775
705.036051,1000,28223.108809
872.08708,1000,28223.10934
645.010151,1000,28223.117157
658.533258,1000,28241.089902
758.03659,1000,28241.089997
894.646991,1000,28241.090223
719.865051,1000,28241.09037
798.858191,1000,28241.090714
891.961843,1000,28241.091092
914.440407,1000,28241.09166
853.496138,1000,28241.093555
732.141944,1000,28257.665743
784.870357,1000,28257.667479
842.354011,1000,28257.667484
